nome,link,ficha,revogacao,descricao
Decreto nº 10.544 de 16 de novembro de 2020,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/decreto/d10544.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=10544&ano=2020&data=16/11/2020&ato=89fMTRq1UMZpWT3bc,Revogado,Aprova o X Plano Setorial para os Recursos do Mar.
Decreto nº 10.544 de 16 de novembro de 2020,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/decreto/d10544.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=10544&ano=2020&data=16/11/2020&ato=89fMTRq1UMZpWT3bc,Revogado,Aprova o X Plano Setorial para os Recursos do Mar.
Lei nº 14.023 de 08 de julho de 2020,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14023.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=13979&ano=2020&data=06/02/2020&ato=fe8Mzaq1EMZpWT445,Não consta revogação expressa,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para determinar a adoção de medidas imediatas que preservem a saúde e a vida de todos os profissionais considerados essenciais ao controle de doenças e à manutenção da ordem pública, durante a emergência de saúde pública decorrente do coronavírus responsável pelo surto de 2019."
Lei nº 14.023 de 08 de julho de 2020,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l14023.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=13979&ano=2020&data=06/02/2020&ato=fe8Mzaq1EMZpWT445,Não consta revogação expressa,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para determinar a adoção de medidas imediatas que preservem a saúde e a vida de todos os profissionais considerados essenciais ao controle de doenças e à manutenção da ordem pública, durante a emergência de saúde pública decorrente do coronavírus responsável pelo surto de 2019."
Portaria nº 53 de 08 de julho de 2020,https://www.planalto.gov.br/ccivil_03/portaria/prt/portaria-53-20-mctic.htm,https://legislacao.presidencia.gov.br/atos?tipo=PRT&numero=53&ano=2020&data=08/07/2020&ato=dbcMTRq1kMZpWTf88,Não consta revogação expressa,"Limita a concessão da jornada de trabalho remoto instituído pela Portaria 
	MCTIC nº 1.186, de 20 de março de 2020, determina o retorno gradual das 
	atividades presenciais e fixa medidas de prevenção à infecção e à propagação 
	do novo Coronavírus (2019-nCoV), no âmbito do Ministério das Comunicações - 
	MC."
Portaria nº 53 de 08 de julho de 2020,https://www.planalto.gov.br/ccivil_03/portaria/prt/portaria-53-20-mctic.htm,https://legislacao.presidencia.gov.br/atos?tipo=PRT&numero=53&ano=2020&data=08/07/2020&ato=dbcMTRq1kMZpWTf88,Não consta revogação expressa,"Limita a concessão da jornada de trabalho remoto instituído pela Portaria 
	MCTIC nº 1.186, de 20 de março de 2020, determina o retorno gradual das 
	atividades presenciais e fixa medidas de prevenção à infecção e à propagação 
	do novo Coronavírus (2019-nCoV), no âmbito do Ministério das Comunicações - 
	MC."
Portaria nº 2.589 de 09 de junho de 2020,https://www.planalto.gov.br/ccivil_03/portaria/prt/portaria-2589-20-mctic.htm,https://legislacao.presidencia.gov.br/atos?tipo=PRT&numero=2589&ano=2020&data=09/06/2020&ato=01cc3Yq5UMZpWT44b,Não consta revogação expressa,"Limita a concessão da jornada de trabalho remoto 
	instituído pela Portaria MCTIC nº 1.186, de 20 de março de 2020, determina o 
	retorno gradual das atividades presenciais e fixa medidas de prevenção à 
	infecção e à propagação do novo Coronavírus (2019-nCoV), no âmbito do 
	Ministério da Ciência, Tecnologia, Inovações e Comunicações - MCTIC."
Portaria nº 2.589 de 09 de junho de 2020,https://www.planalto.gov.br/ccivil_03/portaria/prt/portaria-2589-20-mctic.htm,https://legislacao.presidencia.gov.br/atos?tipo=PRT&numero=2589&ano=2020&data=09/06/2020&ato=01cc3Yq5UMZpWT44b,Não consta revogação expressa,"Limita a concessão da jornada de trabalho remoto 
	instituído pela Portaria MCTIC nº 1.186, de 20 de março de 2020, determina o 
	retorno gradual das atividades presenciais e fixa medidas de prevenção à 
	infecção e à propagação do novo Coronavírus (2019-nCoV), no âmbito do 
	Ministério da Ciência, Tecnologia, Inovações e Comunicações - MCTIC."
Lei nº 13.979 de 06 de fevereiro de 2020,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l13979.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=13979&ano=2020&data=06/02/2020&ato=fe8Mzaq1EMZpWT445,Não consta revogação expressa,Dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019.
Lei nº 13.979 de 06 de fevereiro de 2020,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2020/lei/l13979.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=13979&ano=2020&data=06/02/2020&ato=fe8Mzaq1EMZpWT445,Não consta revogação expressa,Dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019.
Lei nº 13.971 de 27 de dezembro de 2019Veto Parcial,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13971.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=13971&ano=2019&data=27/12/2019&ato=229gXWE5keZpWTf4f,Não consta revogação expressa,Institui o Plano Plurianual da União para o período de 2020 a 2023.
Lei nº 13.971 de 27 de dezembro de 2019Veto Parcial,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13971.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=13971&ano=2019&data=27/12/2019&ato=229gXWE5keZpWTf4f,Não consta revogação expressa,Institui o Plano Plurianual da União para o período de 2020 a 2023.
Decreto nº 10.177 de 16 de dezembro de 2019,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d10177.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=10177&ano=2019&data=16/12/2019&ato=a42gXVq1keZpWTe68,Revogado,Dispõe sobre o Conselho Nacional dos Direitos da Pessoa com Deficiência.
Decreto nº 10.177 de 16 de dezembro de 2019,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d10177.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=10177&ano=2019&data=16/12/2019&ato=a42gXVq1keZpWTe68,Revogado,Dispõe sobre o Conselho Nacional dos Direitos da Pessoa com Deficiência.
Decreto nº 10.174 de 13 de dezembro de 2019,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d10174.htm,file:///T:/CCIVIL_03/_Ato2019-2022/2019/Decreto/D10174.htm#art9,Revogado,"Aprova a Estrutura Regimental e o Quadro Demonstrativo dos Cargos em Comissão e das Funções de Confiança do Ministério da Mulher, da Família e dos Direitos Humanos, remaneja cargos em comissão e funções de confiança e transforma cargos em comissão do Grupo-Direção e Assessoramento Superiores - DAS e Funções Comissionadas do Poder Executivo - FCPE.  Vigência"
Decreto nº 10.174 de 13 de dezembro de 2019,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d10174.htm,file:///T:/CCIVIL_03/_Ato2019-2022/2019/Decreto/D10174.htm#art9,Revogado,"Aprova a Estrutura Regimental e o Quadro Demonstrativo dos Cargos em Comissão e das Funções de Confiança do Ministério da Mulher, da Família e dos Direitos Humanos, remaneja cargos em comissão e funções de confiança e transforma cargos em comissão do Grupo-Direção e Assessoramento Superiores - DAS e Funções Comissionadas do Poder Executivo - FCPE.  Vigência"
Lei nº 13.932 de 11 de dezembro de 2019Veto Parcial,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13932.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/b110756561cd26fd03256ff500612662/7ac352cb301d2d71032569fa006ee025?OpenDocument,Não consta revogação expressa,"Altera a Lei Complementar nº 26, de 11 de setembro de 1975, e as Leis nºs 8.036, de 11 de maio de 1990, 8.019, de 11 de abril de 1990, e 10.150, de 21 de dezembro de 2000, para instituir a modalidade de saque-aniversário no Fundo de Garantia do Tempo de Serviço (FGTS) e assegurar o equilíbrio econômicofinanceiro do Fundo, dispor sobre a movimentação das contas do Programa de Integração Social (PIS) e do Programa de Formação do Patrimônio do Servidor Público (Pasep) e sobre a devolução de recursos ao Fundo de Amparo ao Trabalhador (FAT), alterar disposições sobre as dívidas do Fundo de Compensação de Variações Salariais (FCVS), e extinguir a cobrança da contribuição de 10% (dez por cento) devida pelos empregadores em caso de despedida sem justa causa. Vigência"
Lei nº 13.932 de 11 de dezembro de 2019Veto Parcial,https://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/lei/l13932.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/b110756561cd26fd03256ff500612662/7ac352cb301d2d71032569fa006ee025?OpenDocument,Não consta revogação expressa,"Altera a Lei Complementar nº 26, de 11 de setembro de 1975, e as Leis nºs 8.036, de 11 de maio de 1990, 8.019, de 11 de abril de 1990, e 10.150, de 21 de dezembro de 2000, para instituir a modalidade de saque-aniversário no Fundo de Garantia do Tempo de Serviço (FGTS) e assegurar o equilíbrio econômicofinanceiro do Fundo, dispor sobre a movimentação das contas do Programa de Integração Social (PIS) e do Programa de Formação do Patrimônio do Servidor Público (Pasep) e sobre a devolução de recursos ao Fundo de Amparo ao Trabalhador (FAT), alterar disposições sobre as dívidas do Fundo de Compensação de Variações Salariais (FCVS), e extinguir a cobrança da contribuição de 10% (dez por cento) devida pelos empregadores em caso de despedida sem justa causa. Vigência"
Decreto nº 529 de 20 de maio de 1992,https://www.planalto.gov.br/ccivil_03/decreto/1990-1994/d0529.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=529&ano=1992&data=20/05/1992&ato=bdfoXQE10MFpWT92d,Não consta revogação expressa,"DECLARA COMO ÁREA DE PROTEÇÃO AMBIENTAL DO IBIRAPUITA, NO ESTADO DO RIO GRANDE DO SUL, A REGIÃO QUE DELIMITA E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 529 de 20 de maio de 1992,https://www.planalto.gov.br/ccivil_03/decreto/1990-1994/d0529.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=529&ano=1992&data=20/05/1992&ato=bdfoXQE10MFpWT92d,Não consta revogação expressa,"DECLARA COMO ÁREA DE PROTEÇÃO AMBIENTAL DO IBIRAPUITA, NO ESTADO DO RIO GRANDE DO SUL, A REGIÃO QUE DELIMITA E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 528 de 20 de maio de 1992,https://www.planalto.gov.br/ccivil_03/decreto/1990-1994/d0528.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=528&ano=1992&data=20/05/1992&ato=44ekXQE10MFpWT7d4,Não consta revogação expressa,"DECLARA COMO ÁREA DE PROTEÇÃO AMBIENTAL ANHATOMIRIM, NO ESTADO DE SANTA CATARINA, A REGIÃO QUE DELIMITA E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 528 de 20 de maio de 1992,https://www.planalto.gov.br/ccivil_03/decreto/1990-1994/d0528.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=528&ano=1992&data=20/05/1992&ato=44ekXQE10MFpWT7d4,Não consta revogação expressa,"DECLARA COMO ÁREA DE PROTEÇÃO AMBIENTAL ANHATOMIRIM, NO ESTADO DE SANTA CATARINA, A REGIÃO QUE DELIMITA E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 527 de 20 de maio de 1992,https://www.planalto.gov.br/ccivil_03/decreto/1990-1994/d0527.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/b110756561cd26fd03256ff500612662/066d1399abd53c1e032569fa006693ba?OpenDocument,Não consta revogação expressa,"DELIMITA A ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO SERRANA DE PETRÓPOLIS, NO ESTADO DO RIO DE JANEIRO, CRIADA PELO ART. 6º DO DECRETO 87.561, DE 13 DE SETEMBRO DE 1982, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 527 de 20 de maio de 1992,https://www.planalto.gov.br/ccivil_03/decreto/1990-1994/d0527.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/b110756561cd26fd03256ff500612662/066d1399abd53c1e032569fa006693ba?OpenDocument,Não consta revogação expressa,"DELIMITA A ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO SERRANA DE PETRÓPOLIS, NO ESTADO DO RIO DE JANEIRO, CRIADA PELO ART. 6º DO DECRETO 87.561, DE 13 DE SETEMBRO DE 1982, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 99.278 de 06 de junho de 1990,https://www.planalto.gov.br/ccivil_03/decreto/antigos/d99278.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=99278&ano=1990&data=06/06/1990&ato=821o3a65keFpWT0c5,Não consta revogação expressa,"DISPÕE SOBRE A CRIAÇÃO DA ÁREA DE PROTEÇÃO AMBIENTAL- APA NOS ESTADOS DO MARANHÃO E TOCANTINS, E DA OUTRAS PROVIDENCIAS. -"
Decreto nº 99.278 de 06 de junho de 1990,https://www.planalto.gov.br/ccivil_03/decreto/antigos/d99278.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=99278&ano=1990&data=06/06/1990&ato=821o3a65keFpWT0c5,Não consta revogação expressa,"DISPÕE SOBRE A CRIAÇÃO DA ÁREA DE PROTEÇÃO AMBIENTAL- APA NOS ESTADOS DO MARANHÃO E TOCANTINS, E DA OUTRAS PROVIDENCIAS. -"
Decreto nº 99.274 de 06 de junho de 1990,https://www.planalto.gov.br/ccivil_03/decreto/antigos/d99274.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/b110756561cd26fd03256ff500612662/d08cadc717312686032569fa00747ab0?OpenDocument,Não consta revogação expressa,"REGULAMENTA A LEI 6.902, DE 27 DE ABRIL DE 1981, E A LEI 6.938, DE 31 DE AGOSTO DE 1981, QUE  DISPÕEM, RESPECTIVAMENTE, SOBRE A CRIAÇÃO DE ESTAÇÕES ECOLÓGICAS E ÁREAS DE PROTEÇÃO AMBIENTAL E SOBRE A POLÍTICA NACIONAL DO MEIO AMBIENTE, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 99.274 de 06 de junho de 1990,https://www.planalto.gov.br/ccivil_03/decreto/antigos/d99274.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/b110756561cd26fd03256ff500612662/d08cadc717312686032569fa00747ab0?OpenDocument,Não consta revogação expressa,"REGULAMENTA A LEI 6.902, DE 27 DE ABRIL DE 1981, E A LEI 6.938, DE 31 DE AGOSTO DE 1981, QUE  DISPÕEM, RESPECTIVAMENTE, SOBRE A CRIAÇÃO DE ESTAÇÕES ECOLÓGICAS E ÁREAS DE PROTEÇÃO AMBIENTAL E SOBRE A POLÍTICA NACIONAL DO MEIO AMBIENTE, E DÁ OUTRAS PROVIDÊNCIAS."
Lei nº 8.036 de 11 de maio de 1990Veto Parcial,https://www.planalto.gov.br/ccivil_03/leis/l8036consol.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=8036&ano=1990&data=11/05/1990&ato=47fMzYU1keFpWTbc1,Não consta revogação expressa,DISPÕE SOBRE O FUNDO DE GARANTIA DO TEMPO DE SERVIÇO (FGTS) E DÁ OUTRAS PROVIDÊNCIAS.
Lei nº 8.036 de 11 de maio de 1990Veto Parcial,https://www.planalto.gov.br/ccivil_03/leis/l8036consol.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=8036&ano=1990&data=11/05/1990&ato=47fMzYU1keFpWTbc1,Não consta revogação expressa,DISPÕE SOBRE O FUNDO DE GARANTIA DO TEMPO DE SERVIÇO (FGTS) E DÁ OUTRAS PROVIDÊNCIAS.
Decreto nº 98.891 de 26 de janeiro de 1990,https://www.planalto.gov.br/ccivil_03/decreto/1990-1994/d98891.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=98891&ano=1990&data=26/01/1990&ato=1f8ITQE5keFpWTada,Não consta revogação expressa,"DISPOE SOBRE A CRIACAO DE AREA DE PROTECAO AMBIENTAL NO ESTADO DE MINAS GERAIS , E DA OUTRAS PROVIDENCIAS. - SOB A DENOMINACAO DE APA MORRO DA PEDREIRA, SITUADA NO MUNICIPIOS DE SANTANA DO RIACHO, CONCEICAO DO MATO DENTRO, ITAMBE DO MATO DENTRO, MORRO DO PILAR, JA BUTICATUBAS, TAQUARACU DE MINAS, ITABIRA E JOSE DE MELO."
Decreto nº 98.891 de 26 de janeiro de 1990,https://www.planalto.gov.br/ccivil_03/decreto/1990-1994/d98891.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=98891&ano=1990&data=26/01/1990&ato=1f8ITQE5keFpWTada,Não consta revogação expressa,"DISPOE SOBRE A CRIACAO DE AREA DE PROTECAO AMBIENTAL NO ESTADO DE MINAS GERAIS , E DA OUTRAS PROVIDENCIAS. - SOB A DENOMINACAO DE APA MORRO DA PEDREIRA, SITUADA NO MUNICIPIOS DE SANTANA DO RIACHO, CONCEICAO DO MATO DENTRO, ITAMBE DO MATO DENTRO, MORRO DO PILAR, JA BUTICATUBAS, TAQUARACU DE MINAS, ITABIRA E JOSE DE MELO."
Decreto nº 98.881 de 25 de janeiro de 1990,https://www.planalto.gov.br/ccivil_03/decreto/1990-1994/d98881.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=98881&ano=1990&data=25/01/1990&ato=869Iza61keFpWT0e0,Não consta revogação expressa,"DISPOE SOBRE A CRIACAO DE AREA DE PROTECAO AMBIENTAL NO ESTADO DE MINAS GERAIS , E DA OUTRAS PROVIDENCIAS. - SOB A DENOMINACAO DE APA CARSTE DE LAGOA SANTA, FICA DECLARADA AREA DE PROTE CAO AMBIENTAL A REGIAO SITUADA NOS MUNICIPIOS DE LAGOA SANTA, PEDRO LEOPOLDO, MATOZINHOS E FUNILANDIA, NO ESTADO DE MINAS GERAIS, COM AS DELIMITACOES GEOGRA FICAS CONSTANTES DO ARTIGO 3. DESTE DECRETO."
Decreto nº 98.881 de 25 de janeiro de 1990,https://www.planalto.gov.br/ccivil_03/decreto/1990-1994/d98881.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=98881&ano=1990&data=25/01/1990&ato=869Iza61keFpWT0e0,Não consta revogação expressa,"DISPOE SOBRE A CRIACAO DE AREA DE PROTECAO AMBIENTAL NO ESTADO DE MINAS GERAIS , E DA OUTRAS PROVIDENCIAS. - SOB A DENOMINACAO DE APA CARSTE DE LAGOA SANTA, FICA DECLARADA AREA DE PROTE CAO AMBIENTAL A REGIAO SITUADA NOS MUNICIPIOS DE LAGOA SANTA, PEDRO LEOPOLDO, MATOZINHOS E FUNILANDIA, NO ESTADO DE MINAS GERAIS, COM AS DELIMITACOES GEOGRA FICAS CONSTANTES DO ARTIGO 3. DESTE DECRETO."
Decreto nº 98.182 de 26 de setembro de 1989,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/d98182.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=98182&ano=1989&data=26/09/1989&ato=189Izaq1UeFpWTa34,Não consta revogação expressa,"DISPOE SOBRE A CRIACAO DE AREA DE PROTECAO AMBIENTAL NO ESTADO DE    MINAS GER AIS, E DA OUTRAS PROVIDENCIAS."
Decreto nº 98.182 de 26 de setembro de 1989,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/d98182.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=98182&ano=1989&data=26/09/1989&ato=189Izaq1UeFpWTa34,Não consta revogação expressa,"DISPOE SOBRE A CRIACAO DE AREA DE PROTECAO AMBIENTAL NO ESTADO DE    MINAS GER AIS, E DA OUTRAS PROVIDENCIAS."
Decreto nº 97.718 de 05 de maio de 1989,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/d97718.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=97718&ano=1989&data=05/05/1989&ato=4cfgXTE9EeFpWT7cd,Não consta revogação expressa,"DISPOE SOBRE A CRIACAO DA AREA DE PROTECAO AMBIENTAL DO IGARAPE GELADO, NO ESTADO DO PARA."
Decreto nº 97.718 de 05 de maio de 1989,https://www.planalto.gov.br/ccivil_03/decreto/1980-1989/d97718.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=97718&ano=1989&data=05/05/1989&ato=4cfgXTE9EeFpWT7cd,Não consta revogação expressa,"DISPOE SOBRE A CRIACAO DA AREA DE PROTECAO AMBIENTAL DO IGARAPE GELADO, NO ESTADO DO PARA."
Decreto nº 5.106 de 15 de junho de 2004,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5106.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/8b6939f8b38f377a03256ca200686171/60d45755aef53f92032569fa005af45b?OpenDocument,Não consta revogação expressa,"PUBLICA A LISTA DE CONCESSÕES TARIFÁRIAS DO MERCADO COMUM DO SUL (MERCOSUL) NO ÂMBITO DO ACORDO SOBRE O SISTEMA GLOBAL DE PREFERÊNCIAS COMERCIAIS ENTRE PAÍSES EM DESENVOLVIMENTO - SGPC, PROMULGADO PELO DECRETO N.º 194, DE 21 DE AGOSTO DE 1991."
Decreto nº 5.106 de 15 de junho de 2004,https://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5106.htm,http://legislacao.planalto.gov.br/legisla/Legislacao.nsf/8b6939f8b38f377a03256ca200686171/60d45755aef53f92032569fa005af45b?OpenDocument,Não consta revogação expressa,"PUBLICA A LISTA DE CONCESSÕES TARIFÁRIAS DO MERCADO COMUM DO SUL (MERCOSUL) NO ÂMBITO DO ACORDO SOBRE O SISTEMA GLOBAL DE PREFERÊNCIAS COMERCIAIS ENTRE PAÍSES EM DESENVOLVIMENTO - SGPC, PROMULGADO PELO DECRETO N.º 194, DE 21 DE AGOSTO DE 1991."
Decreto nº 4.581 de 27 de janeiro de 2003,https://www.planalto.gov.br/ccivil_03/decreto/2003/d4581.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=4581&ano=2003&data=27/01/2003&ato=15cQTRU1EeRpWT5cc,Não consta revogação expressa,PROMULGA A EMENDA AO ANEXO I E ADOÇÃO DOS ANEXOS VIII E IX À CONVENÇÃO DE BASILÉIA SOBRE O CONTROLE DO MOVIMENTO TRANSFRONTEIRIÇO DE RESÍDUOS PERIGOSOS E SEU DEPÓSITO.
Decreto nº 4.581 de 27 de janeiro de 2003,https://www.planalto.gov.br/ccivil_03/decreto/2003/d4581.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=4581&ano=2003&data=27/01/2003&ato=15cQTRU1EeRpWT5cc,Não consta revogação expressa,PROMULGA A EMENDA AO ANEXO I E ADOÇÃO DOS ANEXOS VIII E IX À CONVENÇÃO DE BASILÉIA SOBRE O CONTROLE DO MOVIMENTO TRANSFRONTEIRIÇO DE RESÍDUOS PERIGOSOS E SEU DEPÓSITO.
Decreto nº 4.542 de 26 de dezembro de 2002,https://www.planalto.gov.br/ccivil_03/decreto/2002/d4542.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=4542&ano=2002&data=26/12/2002&ato=ab6UTUE9UNNpWT0ce,Revogado,APROVA A TABELA DE INCIDÊNCIA DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - TIPI.
Decreto nº 4.542 de 26 de dezembro de 2002,https://www.planalto.gov.br/ccivil_03/decreto/2002/d4542.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=4542&ano=2002&data=26/12/2002&ato=ab6UTUE9UNNpWT0ce,Revogado,APROVA A TABELA DE INCIDÊNCIA DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - TIPI.
Decreto nº 4.339 de 22 de agosto de 2002,https://www.planalto.gov.br/ccivil_03/decreto/2002/d4339.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=4339&ano=2002&data=22/08/2002&ato=a8ecXSq5UNNpWTa69,Não consta revogação expressa,INSTITUI PRINCÍPIOS E DIRETRIZES PARA A IMPLEMENTAÇÃO DA POLÍTICA NACIONAL DA BIODIVERSIDADE.
Decreto nº 4.339 de 22 de agosto de 2002,https://www.planalto.gov.br/ccivil_03/decreto/2002/d4339.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=4339&ano=2002&data=22/08/2002&ato=a8ecXSq5UNNpWTa69,Não consta revogação expressa,INSTITUI PRINCÍPIOS E DIRETRIZES PARA A IMPLEMENTAÇÃO DA POLÍTICA NACIONAL DA BIODIVERSIDADE.
Decreto nº 4.294 de 03 de julho de 2002,https://www.planalto.gov.br/ccivil_03/decreto/2002/d4294.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=4294&ano=2002&data=03/07/2002&ato=461QTWU5UNNpWT335,Não consta revogação expressa,"DISPÕE SOBRE A EXTINÇÃO DE ATIVIDADES DESENVOLVIDAS NA IMPRENSA NACIONAL, DISCIPLINA A DESTINAÇÃO DOS BENS UTILIZADOS NESSAS ATIVIDADES, E DÁ OUTRAS PROVIDÊNCIAS."
Decreto nº 4.294 de 03 de julho de 2002,https://www.planalto.gov.br/ccivil_03/decreto/2002/d4294.htm,https://legislacao.presidencia.gov.br/atos?tipo=DEC&numero=4294&ano=2002&data=03/07/2002&ato=461QTWU5UNNpWT335,Não consta revogação expressa,"DISPÕE SOBRE A EXTINÇÃO DE ATIVIDADES DESENVOLVIDAS NA IMPRENSA NACIONAL, DISCIPLINA A DESTINAÇÃO DOS BENS UTILIZADOS NESSAS ATIVIDADES, E DÁ OUTRAS PROVIDÊNCIAS."
Lei nº 10.332 de 19 de dezembro de 2001Veto Parcial,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10332.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=10332&ano=2001&data=19/12/2001&ato=4b5c3ZU5kMNpWTb8e,Não consta revogação expressa,"INSTITUI MECANISMO DE FINANCIAMENTO PARA O PROGRAMA DE CIÊNCIA E TECNOLOGIA PARA O AGRONEGÓCIO, PARA O PROGRAMA DE FOMENTO À PESQUISA EM SAÚDE, PARA O PROGRAMA BIOTECNOLOGIA E RECURSOS GENÉTICOS - GENOMA, PARA O PROGRAMA DE CIÊNCIA E TECNOLOGIA PARA O SETOR AERONÁUTICO E PARA O PROGRAMA DE INOVAÇÃO PARA COMPETITIVIDADE, E DÁ OUTRAS PROVIDÊNCIAS."
Lei nº 10.332 de 19 de dezembro de 2001Veto Parcial,https://www.planalto.gov.br/ccivil_03/leis/leis_2001/l10332.htm,https://legislacao.presidencia.gov.br/atos?tipo=LEI&numero=10332&ano=2001&data=19/12/2001&ato=4b5c3ZU5kMNpWTb8e,Não consta revogação expressa,"INSTITUI MECANISMO DE FINANCIAMENTO PARA O PROGRAMA DE CIÊNCIA E TECNOLOGIA PARA O AGRONEGÓCIO, PARA O PROGRAMA DE FOMENTO À PESQUISA EM SAÚDE, PARA O PROGRAMA BIOTECNOLOGIA E RECURSOS GENÉTICOS - GENOMA, PARA O PROGRAMA DE CIÊNCIA E TECNOLOGIA PARA O SETOR AERONÁUTICO E PARA O PROGRAMA DE INOVAÇÃO PARA COMPETITIVIDADE, E DÁ OUTRAS PROVIDÊNCIAS."
